"","GEOID","NAME.x","pop_2017","pop_2018","pop_change"
"2471","47085","Humphreys County, Tennessee",18281,18318,0.202395930200755
"2472","47087","Jackson County, Tennessee",11573,11615,0.362913678389355
"2473","47089","Jefferson County, Tennessee",52887,53247,0.680696579499688
"2474","47091","Johnson County, Tennessee",17846,17789,-0.319399305166424
"2475","47093","Knox County, Tennessee",452286,456185,0.862065153464843
"2476","47095","Lake County, Tennessee",7588,7526,-0.817079599367422
"2477","47097","Lauderdale County, Tennessee",26497,26297,-0.754802430463826
"2478","47099","Lawrence County, Tennessee",42591,42937,0.812378201967552
"2479","47101","Lewis County, Tennessee",11944,11956,0.100468854655057
"2480","47103","Lincoln County, Tennessee",33543,33711,0.500849655665862
"2481","47105","Loudon County, Tennessee",51024,51610,1.14847914706805
"2482","47107","McMinn County, Tennessee",52569,52773,0.388061405010558
"2483","47109","McNairy County, Tennessee",25945,25903,-0.161880901907882
"2484","47111","Macon County, Tennessee",23239,23487,1.06717156504152
"2485","47113","Madison County, Tennessee",97887,97682,-0.209425153493314
"2486","47115","Marion County, Tennessee",28355,28417,0.218656321636396
"2487","47117","Marshall County, Tennessee",31753,32269,1.62504330299499
"2488","47119","Maury County, Tennessee",87606,89776,2.47699929228592
"2489","47121","Meigs County, Tennessee",11830,11962,1.11580726965342
"2490","47123","Monroe County, Tennessee",45698,45876,0.389513764278524
"2491","47125","Montgomery County, Tennessee",192120,196387,2.22100770351863
"2492","47127","Moore County, Tennessee",6302,6322,0.317359568390987
"2493","47129","Morgan County, Tennessee",21639,21596,-0.198715282591617
"2494","47131","Obion County, Tennessee",30659,30520,-0.453374213118497
"2495","47133","Overton County, Tennessee",21995,22004,0.0409183905433053
"2496","47135","Perry County, Tennessee",7882,7912,0.380614057345851
"2497","47137","Pickett County, Tennessee",5071,5088,0.335239597712483
"2498","47139","Polk County, Tennessee",16722,16782,0.35880875493362
"2499","47141","Putnam County, Tennessee",75565,76440,1.15794349235757
"2500","47143","Rhea County, Tennessee",32478,32628,0.461851099205616
"2501","47145","Roane County, Tennessee",52926,52897,-0.0547934852435476
"2502","47147","Robertson County, Tennessee",68575,69344,1.12139992708713
"2503","47149","Rutherford County, Tennessee",298456,307128,2.90562092904817
"2504","47151","Scott County, Tennessee",21949,21954,0.0227800810970887
"2505","47153","Sequatchie County, Tennessee",14654,14730,0.518629725672171
"2506","47155","Sevier County, Tennessee",95523,96287,0.799807376233996
"2507","47157","Shelby County, Tennessee",937847,937005,-0.0897801027246449
"2508","47159","Smith County, Tennessee",19279,19458,0.928471393744489
"2509","47161","Stewart County, Tennessee",13248,13301,0.40006038647343
"2510","47163","Sullivan County, Tennessee",156519,156734,0.137363514972623
"2511","47165","Sumner County, Tennessee",175730,179473,2.1299721163148
"2512","47167","Tipton County, Tennessee",61434,61446,0.0195331575349155
"2513","47169","Trousdale County, Tennessee",8773,9573,9.11888749572552
"2514","47171","Unicoi County, Tennessee",17830,17780,-0.280426247896803
"2515","47173","Union County, Tennessee",19176,19293,0.610137672090113
"2516","47175","Van Buren County, Tennessee",5675,5704,0.511013215859031
"2517","47177","Warren County, Tennessee",40210,40454,0.606814225317085
"2518","47179","Washington County, Tennessee",126437,127055,0.488780973923772
"2519","47181","Wayne County, Tennessee",16713,16649,-0.38293543947825
"2520","47183","Weakley County, Tennessee",33776,33626,-0.444102321174799
"2521","47185","White County, Tennessee",26394,26580,0.70470561491248
"2522","47187","Williamson County, Tennessee",212161,218648,3.05758362752815
"2523","47189","Wilson County, Tennessee",128874,132663,2.94008100935798
"2524","48001","Anderson County, Texas",57747,57863,0.200876235994943
"2525","48003","Andrews County, Texas",17577,17818,1.37110997326051
"2526","48005","Angelina County, Texas",87700,87607,-0.106043329532497
"2527","48007","Aransas County, Texas",24832,24763,-0.277867268041237
"2528","48009","Archer County, Texas",8793,8789,-0.0454907312635051
"2529","48011","Armstrong County, Texas",1929,1916,-0.673924313115604
"2530","48013","Atascosa County, Texas",48139,48828,1.43127194166892
"2531","48015","Austin County, Texas",29292,29565,0.931995083981975
"2532","48017","Bailey County, Texas",7098,7092,-0.084530853761623
"2533","48019","Bandera County, Texas",21316,21763,2.09701632576468
"2534","48021","Bastrop County, Texas",80306,82577,2.82793315567953
"2535","48023","Baylor County, Texas",3602,3591,-0.305385896724042
"2536","48025","Bee County, Texas",32729,32691,-0.116104983348101
"2537","48027","Bell County, Texas",336506,342236,1.70279281795867
"2538","48029","Bexar County, Texas",1892004,1925865,1.78968966238972
"2539","48031","Blanco County, Texas",11089,11279,1.71340968527369
"2540","48033","Borden County, Texas",602,665,10.4651162790698
"2541","48035","Bosque County, Texas",17955,18122,0.930103035366193
"2542","48037","Bowie County, Texas",93635,93858,0.238158808137983
"2543","48039","Brazoria County, Texas",345995,353999,2.31332822728652
"2544","48041","Brazos County, Texas",214231,219193,2.31619140087102
"2545","48043","Brewster County, Texas",9220,9216,-0.0433839479392625
"2546","48045","Briscoe County, Texas",1591,1546,-2.82840980515399
"2547","48047","Brooks County, Texas",7251,7180,-0.979175286167425
"2548","48049","Brown County, Texas",37787,37834,0.12438140101093
"2549","48051","Burleson County, Texas",17596,17863,1.5173903159809
"2550","48053","Burnet County, Texas",45017,45750,1.628273763245
"2551","48055","Caldwell County, Texas",40544,41401,2.11375295974744
"2552","48057","Calhoun County, Texas",21821,21807,-0.0641583795426424
"2553","48059","Callahan County, Texas",13660,13770,0.805270863836018
"2554","48061","Cameron County, Texas",420201,421750,0.36863310653711
"2555","48063","Camp County, Texas",12670,12813,1.12865035516969
"2556","48065","Carson County, Texas",6033,6032,-0.0165755014089176
"2557","48067","Cass County, Texas",30118,30087,-0.10292848130686
"2558","48069","Castro County, Texas",7891,7787,-1.31795716639209
"2559","48071","Chambers County, Texas",39283,40292,2.56854109920322
"2560","48073","Cherokee County, Texas",51594,51903,0.598906849633678
"2561","48075","Childress County, Texas",7064,7226,2.29331823329558
"2562","48077","Clay County, Texas",10369,10387,0.173594367827177
"2563","48079","Cochran County, Texas",2932,2904,-0.954979536152797
"2564","48081","Coke County, Texas",3238,3275,1.14268066707844
"2565","48083","Coleman County, Texas",8422,8391,-0.368083590596058
"2566","48085","Collin County, Texas",914075,944350,3.31209145857834
"2567","48087","Collingsworth County, Texas",3026,2996,-0.991407799074686
"2568","48089","Colorado County, Texas",20913,21022,0.52120690479606
"2569","48091","Comal County, Texas",129100,135097,4.64523625096824
"2570","48093","Comanche County, Texas",13492,13495,0.0222353987548177
"2571","48095","Concho County, Texas",3858,4233,9.72006220839813
"2572","48097","Cooke County, Texas",39064,39571,1.29787016178579
"2573","48099","Coryell County, Texas",75818,75389,-0.565828695032842
"2574","48101","Cottle County, Texas",1498,1623,8.34445927903872
"2575","48103","Crane County, Texas",4836,4839,0.0620347394540943
"2576","48105","Crockett County, Texas",3836,3633,-5.29197080291971
"2577","48107","Crosby County, Texas",5895,5861,-0.576759966072943
"2578","48109","Culberson County, Texas",2257,2241,-0.708905626938414
"2579","48111","Dallam County, Texas",7207,7243,0.49951436103788
"2580","48113","Dallas County, Texas",2552213,2586552,1.34545980292397
"2581","48115","Dawson County, Texas",13095,12964,-1.00038182512409
"2582","48117","Deaf Smith County, Texas",18947,18899,-0.253338259355043
"2583","48119","Delta County, Texas",5172,5215,0.831399845320959
"2584","48121","Denton County, Texas",781321,807047,3.29262876589776
"2585","48123","DeWitt County, Texas",20474,20435,-0.190485493797011
"2586","48125","Dickens County, Texas",2224,2216,-0.359712230215827
"2587","48127","Dimmit County, Texas",10822,10663,-1.46922934762521
"2588","48129","Donley County, Texas",3433,3387,-1.33993591610836
"2589","48131","Duval County, Texas",11434,11355,-0.690921812139234
"2590","48133","Eastland County, Texas",18278,18270,-0.0437684648210964
"2591","48135","Ector County, Texas",155744,158342,1.66812204643518
"2592","48137","Edwards County, Texas",2111,2055,-2.65277119848413
"2593","48139","Ellis County, Texas",164092,168838,2.89227994052117
"2594","48141","El Paso County, Texas",834825,837654,0.338873416584314
"2595","48143","Erath County, Texas",41016,41482,1.13614199336844
"2596","48145","Falls County, Texas",17289,17299,0.0578402452426398
"2597","48147","Fannin County, Texas",33787,34175,1.14837067511173
"2598","48149","Fayette County, Texas",24963,25066,0.412610663782398
"2599","48151","Fisher County, Texas",3875,3883,0.206451612903226
"2600","48153","Floyd County, Texas",5953,5872,-1.36065849151688
"2601","48155","Foard County, Texas",1414,1408,-0.424328147100424
"2602","48157","Fort Bend County, Texas",711421,739342,3.92468032290303
"2603","48159","Franklin County, Texas",10639,10679,0.375975185637748
"2604","48161","Freestone County, Texas",19646,19709,0.320675964572941
"2605","48163","Frio County, Texas",19110,19394,1.48613291470434
"2606","48165","Gaines County, Texas",19889,20321,2.1720549047212
"2607","48167","Galveston County, Texas",321184,327089,1.83851001295208
"2608","48169","Garza County, Texas",6739,6288,-6.69238759459861
"2609","48171","Gillespie County, Texas",25939,26208,1.03704845984811
"2610","48173","Glasscock County, Texas",1420,1430,0.704225352112676
"2611","48175","Goliad County, Texas",7510,7531,0.279627163781624
"2612","48177","Gonzales County, Texas",20558,20667,0.530207218601031
"2613","48179","Gray County, Texas",22962,22685,-1.20634091107046
"2614","48181","Grayson County, Texas",126146,128560,1.9136556054096
"2615","48183","Gregg County, Texas",123402,123494,0.0745530866598596
"2616","48185","Grimes County, Texas",27358,27630,0.994224724029534
"2617","48187","Guadalupe County, Texas",150889,155137,2.8153145689878
"2618","48189","Hale County, Texas",34527,34113,-1.19906160396212
"2619","48191","Hall County, Texas",3102,3074,-0.902643455834945
"2620","48193","Hamilton County, Texas",8220,8269,0.596107055961071
"2621","48195","Hansford County, Texas",5532,5547,0.27114967462039
"2622","48197","Hardeman County, Texas",3990,3952,-0.952380952380952
"2623","48199","Hardin County, Texas",55993,56379,0.689371885771436
"2624","48201","Harris County, Texas",4525519,4602523,1.70155069506945
"2625","48203","Harrison County, Texas",66606,66645,0.0585532834879741
"2626","48205","Hartley County, Texas",5821,5767,-0.92767565710359
"2627","48207","Haskell County, Texas",5806,5809,0.0516706854977609
"2628","48209","Hays County, Texas",194843,204150,4.77666634161864
"2629","48211","Hemphill County, Texas",4152,4061,-2.19171483622351
"2630","48213","Henderson County, Texas",79687,80460,0.970045302245034
"2631","48215","Hidalgo County, Texas",839539,849389,1.17326294549747
"2632","48217","Hill County, Texas",35098,35399,0.857598723573993
"2633","48219","Hockley County, Texas",23273,23162,-0.476947535771065
"2634","48221","Hood County, Texas",55418,56901,2.67602583997979
"2635","48223","Hopkins County, Texas",35929,36240,0.865596036627794
"2636","48225","Houston County, Texas",22849,22955,0.463915269814872
"2637","48227","Howard County, Texas",36491,36667,0.482310706749609
"2638","48229","Hudspeth County, Texas",3702,4098,10.6969205834684
"2639","48231","Hunt County, Texas",90322,92152,2.02608445340006
"2640","48233","Hutchinson County, Texas",21704,21571,-0.612790269074825
"2641","48235","Irion County, Texas",1592,1524,-4.2713567839196
"2642","48237","Jack County, Texas",8839,8842,0.0339404910057699
"2643","48239","Jackson County, Texas",14756,14820,0.433721875847113
"2644","48241","Jasper County, Texas",35444,35504,0.16928111951247
"2645","48243","Jeff Davis County, Texas",2236,2234,-0.0894454382826476
"2646","48245","Jefferson County, Texas",254574,255210,0.249829126305121
"2647","48247","Jim Hogg County, Texas",5262,5282,0.380083618396047
"2648","48249","Jim Wells County, Texas",41318,41192,-0.30495183697178
"2649","48251","Johnson County, Texas",160173,163475,2.0615209804399
"2650","48253","Jones County, Texas",19969,19891,-0.390605438429566
"2651","48255","Karnes County, Texas",15051,15387,2.23240980665736
"2652","48257","Kaufman County, Texas",114852,118910,3.53324278201511
"2653","48259","Kendall County, Texas",40306,41982,4.15818984766536
"2654","48261","Kenedy County, Texas",564,595,5.49645390070922
"2655","48263","Kent County, Texas",680,749,10.1470588235294
"2656","48265","Kerr County, Texas",50761,51365,1.18988987608597
"2657","48267","Kimble County, Texas",4432,4408,-0.541516245487365
"2658","48269","King County, Texas",289,228,-21.1072664359862
"2659","48271","Kinney County, Texas",3631,3675,1.21178738639493
"2660","48273","Kleberg County, Texas",31540,31425,-0.364616360177552
"2661","48275","Knox County, Texas",3753,3733,-0.532907007727152
"2662","48277","Lamar County, Texas",49401,49532,0.265176818283031
"2663","48279","Lamb County, Texas",13368,13262,-0.792938360263315
"2664","48281","Lampasas County, Texas",20473,20640,0.815708494114199
"2665","48283","La Salle County, Texas",7418,7409,-0.121326503100566
"2666","48285","Lavaca County, Texas",19859,19941,0.412911022710106
"2667","48287","Lee County, Texas",16850,16952,0.605341246290801
"2668","48289","Leon County, Texas",16966,17098,0.778026641518331
"2669","48291","Liberty County, Texas",79884,81862,2.47609033097992
"2670","48293","Limestone County, Texas",23480,23515,0.149063032367973
"2671","48295","Lipscomb County, Texas",3495,3469,-0.743919885550787
"2672","48297","Live Oak County, Texas",12043,12123,0.664286307398489
"2673","48299","Llano County, Texas",20195,20640,2.2035157217133
"2674","48301","Loving County, Texas",74,102,37.8378378378378
"2675","48303","Lubbock County, Texas",298042,301454,1.14480509458398
"2676","48305","Lynn County, Texas",5785,5808,0.397579948141746
"2677","48307","McCulloch County, Texas",8145,8098,-0.577041129527317
"2678","48309","McLennan County, Texas",245720,248429,1.10247436106137
"2679","48311","McMullen County, Texas",600,662,10.3333333333333
"2680","48313","Madison County, Texas",13979,14128,1.06588454109736
"2681","48315","Marion County, Texas",10140,10083,-0.562130177514793
"2682","48317","Martin County, Texas",5547,5614,1.20786010456102
"2683","48319","Mason County, Texas",4122,4161,0.946142649199418
"2684","48321","Matagorda County, Texas",36744,36743,-0.00272153276725452
"2685","48323","Maverick County, Texas",57471,57970,0.868263994014372
"2686","48325","Medina County, Texas",48548,49334,1.61901623135866
"2687","48327","Menard County, Texas",2123,2123,0
"2688","48329","Midland County, Texas",159883,164194,2.69634670352695
"2689","48331","Milam County, Texas",24479,24664,0.755749826381797
"2690","48333","Mills County, Texas",4887,4902,0.306936771025169
"2691","48335","Mitchell County, Texas",8774,8558,-2.46181901071347
"2692","48337","Montague County, Texas",19406,19409,0.0154591363495826
"2693","48339","Montgomery County, Texas",535187,554445,3.5983684207576
"2694","48341","Moore County, Texas",22016,21801,-0.9765625
"2695","48343","Morris County, Texas",12530,12424,-0.845969672785315
"2696","48345","Motley County, Texas",1114,1156,3.77019748653501
"2697","48347","Nacogdoches County, Texas",65411,65558,0.224732843099784
"2698","48349","Navarro County, Texas",48239,48583,0.713115943531168
"2699","48351","Newton County, Texas",14187,14057,-0.916331853104955
"2700","48353","Nolan County, Texas",14990,14966,-0.160106737825217
"2701","48355","Nueces County, Texas",358484,360486,0.558462860267125
"2702","48357","Ochiltree County, Texas",10484,10348,-1.29721480351011
"2703","48359","Oldham County, Texas",2083,2090,0.336053768602976
"2704","48361","Orange County, Texas",83909,84047,0.164463883492832
"2705","48363","Palo Pinto County, Texas",28109,28317,0.739976519975808
"2706","48365","Panola County, Texas",23574,23440,-0.568422838720624
"2707","48367","Parker County, Texas",125963,129802,3.04772036232862
"2708","48369","Parmer County, Texas",9871,9852,-0.192483031101206
"2709","48371","Pecos County, Texas",15804,15797,-0.0442925841559099
"2710","48373","Polk County, Texas",46974,47837,1.83718652871801
"2711","48375","Potter County, Texas",121230,120899,-0.273034727377712
"2712","48377","Presidio County, Texas",7191,7123,-0.945626477541371
"2713","48379","Rains County, Texas",11246,11473,2.01849546505424
"2714","48381","Randall County, Texas",130552,132475,1.4729762853116
"2715","48383","Reagan County, Texas",3735,3752,0.455153949129853
"2716","48385","Real County, Texas",3358,3389,0.923168552709946
"2717","48387","Red River County, Texas",12353,12275,-0.631425564640168
"2718","48389","Reeves County, Texas",14791,15125,2.25812994388479
"2719","48391","Refugio County, Texas",7293,7236,-0.781571369806664
"2720","48393","Roberts County, Texas",889,885,-0.449943757030371
"2721","48395","Robertson County, Texas",16727,16890,0.974472409876248
"2722","48397","Rockwall County, Texas",90414,93642,3.57024354635344
"2723","48399","Runnels County, Texas",10266,10310,0.428599259692188
"2724","48401","Rusk County, Texas",53026,53595,1.07305849960397
"2725","48403","Sabine County, Texas",10429,10458,0.278070764215169
"2726","48405","San Augustine County, Texas",8403,8327,-0.904438890872307
"2727","48407","San Jacinto County, Texas",27436,27819,1.39597608980901
"2728","48409","San Patricio County, Texas",66867,67046,0.267695574797733
"2729","48411","San Saba County, Texas",5851,5962,1.89711160485387
"2730","48413","Schleicher County, Texas",3122,3061,-1.95387572069186
"2731","48415","Scurry County, Texas",17346,17239,-0.616856912256428
"2732","48417","Shackelford County, Texas",3348,3311,-1.10513739545998
"2733","48419","Shelby County, Texas",25689,25478,-0.821363229397797
"2734","48421","Sherman County, Texas",3067,3058,-0.293446364525595
"2735","48423","Smith County, Texas",222277,225015,1.23179636219672
"2736","48425","Somervell County, Texas",8650,8743,1.07514450867052
"2737","48427","Starr County, Texas",63420,63894,0.747398297067171
"2738","48429","Stephens County, Texas",9365,9372,0.0747463961558996
"2739","48431","Sterling County, Texas",1139,1141,0.175592625109745
"2740","48433","Stonewall County, Texas",1084,1385,27.7675276752768
"2741","48435","Sutton County, Texas",3894,3865,-0.744735490498202
"2742","48437","Swisher County, Texas",7541,7484,-0.755867922026257
"2743","48439","Tarrant County, Texas",1983675,2019977,1.83003768258409
"2744","48441","Taylor County, Texas",135371,136348,0.721720309372022
"2745","48443","Terrell County, Texas",721,862,19.5561719833564
"2746","48445","Terry County, Texas",12755,12615,-1.09760878087025
"2747","48447","Throckmorton County, Texas",1541,1567,1.68721609344581
"2748","48449","Titus County, Texas",32664,32730,0.202057310800882
"2749","48451","Tom Green County, Texas",116906,117466,0.479017330162695
"2750","48453","Travis County, Texas",1176584,1203166,2.25925220808714
"2751","48455","Trinity County, Texas",14481,14569,0.607692838892342
"2752","48457","Tyler County, Texas",21456,21496,0.186428038777032
"2753","48459","Upshur County, Texas",40506,40769,0.649286525453019
"2754","48461","Upton County, Texas",3575,3634,1.65034965034965
"2755","48463","Uvalde County, Texas",27015,27009,-0.0222098833981122
"2756","48465","Val Verde County, Texas",48976,49027,0.104132636393336
"2757","48467","Van Zandt County, Texas",53607,54368,1.41959072509187
"2758","48469","Victoria County, Texas",91518,91970,0.493891911973601
"2759","48471","Walker County, Texas",70818,71539,1.01810274224067
"2760","48473","Waller County, Texas",48443,49987,3.18725099601594
"2761","48475","Ward County, Texas",11498,11586,0.765350495738389
"2762","48477","Washington County, Texas",34667,34796,0.372111806617244
"2763","48479","Webb County, Texas",269624,272053,0.900884194285375
"2764","48481","Wharton County, Texas",41430,41551,0.292058894520879
"2765","48483","Wheeler County, Texas",5599,5482,-2.08965886765494
"2766","48485","Wichita County, Texas",131778,131818,0.0303540803472507
"2767","48487","Wilbarger County, Texas",12972,12906,-0.508788159111933
"2768","48489","Willacy County, Texas",21839,21754,-0.38921196025459
"2769","48491","Williamson County, Texas",508313,527057,3.68749176196556
"2770","48493","Wilson County, Texas",47205,48198,2.10359072132189
"2771","48495","Winkler County, Texas",7777,7802,0.321460717500321
"2772","48497","Wise County, Texas",63247,64639,2.20089490410612
"2773","48499","Wood County, Texas",43315,43815,1.15433452614568
"2774","48501","Yoakum County, Texas",8481,8571,1.0611956137248
"2775","48503","Young County, Texas",18166,18114,-0.286249036661896
"2776","48505","Zapata County, Texas",14415,14369,-0.319112036073534
"2777","48507","Zavala County, Texas",12152,12131,-0.172811059907834
"2778","49001","Beaver County, Utah",6414,6443,0.45213595260368
"2779","49003","Box Elder County, Utah",52182,53001,1.5695067264574
"2780","49005","Cache County, Utah",120288,122336,1.70258047353019
"2781","49007","Carbon County, Utah",20512,20356,-0.760530421216849
"2782","49009","Daggett County, Utah",702,612,-12.8205128205128
"2783","49011","Davis County, Utah",334977,340621,1.68489179854139
"2784","49013","Duchesne County, Utah",20259,20219,-0.19744311170344
"2785","49015","Emery County, Utah",10410,10248,-1.55619596541787
"2786","49017","Garfield County, Utah",5020,5017,-0.0597609561752988
"2787","49019","Grand County, Utah",9544,9616,0.754400670578374
"2788","49021","Iron County, Utah",48504,49691,2.44722084776513
"2789","49023","Juab County, Utah",10694,10948,2.37516364316439
"2790","49025","Kane County, Utah",7246,7350,1.43527463428098
"2791","49027","Millard County, Utah",12651,12733,0.648170105130029
"2792","49029","Morgan County, Utah",11014,11391,3.42291628836027
"2793","49031","Piute County, Utah",1860,1904,2.36559139784946
"2794","49033","Rich County, Utah",2307,2350,1.86389250108366
"2795","49035","Salt Lake County, Utah",1106700,1120805,1.27450980392157
"2796","49037","San Juan County, Utah",15193,15281,0.579214111761996
"2797","49039","Sanpete County, Utah",28892,29366,1.64059255157137
"2798","49041","Sevier County, Utah",20961,21118,0.74901006631363
"2799","49043","Summit County, Utah",39731,40511,1.96320253706174
"2800","49045","Tooele County, Utah",63357,65185,2.88523762173083
"2801","49047","Uintah County, Utah",36343,36323,-0.0550312302231516
"2802","49049","Utah County, Utah",576496,590440,2.41875052038522
"2803","49051","Wasatch County, Utah",29306,30523,4.15273322869037
"2804","49053","Washington County, Utah",155577,160537,3.18813192181364
"2805","49055","Wayne County, Utah",2700,2694,-0.222222222222222
"2806","49057","Weber County, Utah",244101,247731,1.48708936055157
"2807","50001","Addison County, Vermont",36825,36939,0.309572301425662
"2808","50003","Bennington County, Vermont",36054,35920,-0.37166472513452
"2809","50005","Caledonia County, Vermont",30576,30425,-0.49385138670853
"2810","50007","Chittenden County, Vermont",160985,162052,0.662794670310899
"2811","50009","Essex County, Vermont",6203,6208,0.0806061583104949
"2812","50011","Franklin County, Vermont",48816,49025,0.428138315306457
"2813","50013","Grand Isle County, Vermont",6950,6965,0.215827338129496
"2814","50015","Lamoille County, Vermont",25191,25268,0.30566472152753
"2815","50017","Orange County, Vermont",28901,28937,0.124563163904363
"2816","50019","Orleans County, Vermont",26951,26911,-0.148417498423064
"2817","50021","Rutland County, Vermont",59676,59273,-0.675313358804209
"2818","50023","Washington County, Vermont",58691,58477,-0.364621492221976
"2819","50025","Windham County, Vermont",43332,43150,-0.420012923474568
"2820","50027","Windsor County, Vermont",55485,55427,-0.104532756600883
"2821","51001","Accomack County, Virginia",32840,32742,-0.298416565164434
"2822","51003","Albemarle County, Virginia",105105,106355,1.18928690357262
"2823","51005","Alleghany County, Virginia",15489,15286,-1.31060752792304
"2824","51007","Amelia County, Virginia",12802,12854,0.406186533354163
"2825","51009","Amherst County, Virginia",31819,31882,0.197994908702348
"2826","51011","Appomattox County, Virginia",15462,15577,0.74375889276937
"2827","51013","Arlington County, Virginia",229534,231803,0.988524575879826
"2828","51015","Augusta County, Virginia",74390,74701,0.418066944481785
"2829","51017","Bath County, Virginia",4458,4393,-1.45805293853746
"2830","51019","Bedford County, Virginia",77319,77908,0.761779122854667
"2831","51021","Bland County, Virginia",6524,6447,-1.18025751072961
"2832","51023","Botetourt County, Virginia",33149,33222,0.220217804458656
"2833","51025","Brunswick County, Virginia",16435,16665,1.39945238819592
"2834","51027","Buchanan County, Virginia",22611,22138,-2.09190217150944
"2835","51029","Buckingham County, Virginia",17048,17004,-0.258094791177851
"2836","51031","Campbell County, Virginia",55158,55170,0.0217556836723594
"2837","51033","Caroline County, Virginia",29889,30184,0.98698517849376
"2838","51035","Carroll County, Virginia",29767,29738,-0.097423321127423
"2839","51036","Charles City County, Virginia",7022,6995,-0.384505838792367
"2840","51037","Charlotte County, Virginia",12176,12095,-0.665243101182654
"2841","51041","Chesterfield County, Virginia",335594,339447,1.14811349428178
"2842","51043","Clarke County, Virginia",14331,14365,0.237247924080664
"2843","51045","Craig County, Virginia",5131,5113,-0.350808809198987
"2844","51047","Culpeper County, Virginia",49795,50450,1.31539311175821
"2845","51049","Cumberland County, Virginia",9797,9786,-0.11227926916403
"2846","51051","Dickenson County, Virginia",15181,14960,-1.45576707726764
"2847","51053","Dinwiddie County, Virginia",28033,28308,0.980986694253202
"2848","51057","Essex County, Virginia",11083,11036,-0.424072904448254
"2849","51059","Fairfax County, Virginia",1142004,1143529,0.133537185508982
"2850","51061","Fauquier County, Virginia",68406,69115,1.03645879016461
"2851","51063","Floyd County, Virginia",15594,15666,0.461716044632551
"2852","51065","Fluvanna County, Virginia",26109,26282,0.662606763951128
"2853","51067","Franklin County, Virginia",56277,56233,-0.0781846935693089
"2854","51069","Frederick County, Virginia",83784,85153,1.63396352525542
"2855","51071","Giles County, Virginia",16867,16814,-0.314223039070374
"2856","51073","Gloucester County, Virginia",37035,37161,0.340218712029162
"2857","51075","Goochland County, Virginia",22148,22482,1.50803684305581
"2858","51077","Grayson County, Virginia",15708,15811,0.65571683218742
"2859","51079","Greene County, Virginia",19213,19410,1.02534742101702
"2860","51081","Greensville County, Virginia",11606,11659,0.456660348095812
"2861","51083","Halifax County, Virginia",35030,34779,-0.716528689694548
"2862","51085","Hanover County, Virginia",103218,104449,1.19262144199655
"2863","51087","Henrico County, Virginia",324073,325642,0.484150176040583
"2864","51089","Henry County, Virginia",51956,51588,-0.708291631380399
"2865","51091","Highland County, Virginia",2213,2214,0.0451875282422052
"2866","51093","Isle of Wight County, Virginia",36090,36372,0.781379883624273
"2867","51095","James City County, Virginia",73028,74153,1.5405050117763
"2868","51097","King and Queen County, Virginia",7052,7052,0
"2869","51099","King George County, Virginia",25564,25890,1.27523079330308
"2870","51101","King William County, Virginia",16329,16497,1.02884438728642
"2871","51103","Lancaster County, Virginia",10848,10804,-0.405604719764012
"2872","51105","Lee County, Virginia",24428,24134,-1.20353692484035
"2873","51107","Loudoun County, Virginia",374558,385143,2.82599757580935
"2874","51109","Louisa County, Virginia",34813,35380,1.62870192169592
"2875","51111","Lunenburg County, Virginia",12369,12278,-0.735710243350311
"2876","51113","Madison County, Virginia",13108,13139,0.236496795849863
"2877","51115","Mathews County, Virginia",8830,8796,-0.385050962627407
"2878","51117","Mecklenburg County, Virginia",30959,30847,-0.361768790981621
"2879","51119","Middlesex County, Virginia",10710,10700,-0.0933706816059757
"2880","51121","Montgomery County, Virginia",97692,97997,0.312205707734513
"2881","51125","Nelson County, Virginia",14863,14812,-0.34313395680549
"2882","51127","New Kent County, Virginia",20523,21103,2.82609754909126
"2883","51131","Northampton County, Virginia",11998,11957,-0.341723620603434
"2884","51133","Northumberland County, Virginia",12254,12223,-0.252978619226375
"2885","51135","Nottoway County, Virginia",15537,15500,-0.238141211302053
"2886","51137","Orange County, Virginia",35265,35612,0.983978448886998
"2887","51139","Page County, Virginia",23694,23749,0.232126276694522
"2888","51141","Patrick County, Virginia",17958,17859,-0.551286334781156
"2889","51143","Pittsylvania County, Virginia",61970,61676,-0.474423107955462
"2890","51145","Powhatan County, Virginia",28364,28574,0.740375123395854
"2891","51147","Prince Edward County, Virginia",22903,22956,0.231410732218487
"2892","51149","Prince George County, Virginia",37704,37894,0.503925312964142
"2893","51153","Prince William County, Virginia",450763,456749,1.32797057433729
"2894","51155","Pulaski County, Virginia",34330,34234,-0.279638799883484
"2895","51157","Rappahannock County, Virginia",7359,7332,-0.366897676314717
"2896","51159","Richmond County, Virginia",8873,8878,0.0563507269243773
"2897","51161","Roanoke County, Virginia",93419,93583,0.175553152998855
"2898","51163","Rockbridge County, Virginia",22440,22509,0.307486631016043
"2899","51165","Rockingham County, Virginia",78653,79444,1.00568319072381
"2900","51167","Russell County, Virginia",27725,27408,-1.14337240757439
"2901","51169","Scott County, Virginia",22290,22009,-1.26065500224316
"2902","51171","Shenandoah County, Virginia",42854,43045,0.445699351285761
"2903","51173","Smyth County, Virginia",31298,31059,-0.763627068822289
"2904","51175","Southampton County, Virginia",18089,17939,-0.829233235668086
"2905","51177","Spotsylvania County, Virginia",130159,131412,0.962668735930669
"2906","51179","Stafford County, Virginia",141159,144012,2.02112511423289
"2907","51181","Surry County, Virginia",6670,6600,-1.04947526236882
"2908","51183","Sussex County, Virginia",11595,11486,-0.940060370849504
